id,start,end,nom,resp,dep,iddep
6886,2013-04-26,,"Servei Comarcal de Català del Pallars Jussà (SCC)","null","Departament de Cultura",2221
6887,2013-04-26,,"Servei Comarcal de Català del Pallars Sobirà (SCC)","null","Departament de Cultura",2221
6888,2013-04-26,,"Servei Comarcal de Català del Pla de l'Estany (SCC)","null","Departament de Cultura",2221
6890,2013-04-26,,"Servei Comarcal de Català de la Ribera d'Ebre (SCC)","null","Departament de Cultura",2221
6891,2013-04-26,,"Servei Comarcal de Català del Ripollès (SCC)","null","Departament de Cultura",2221
6892,2013-04-26,,"Servei Comarcal de Català de la Segarra (SCC)","null","Departament de Cultura",2221
6893,2013-04-26,,"Servei Comarcal de Català del Segrià (SCC)","null","Departament de Cultura",2221
6894,2013-04-26,,"Servei Local de Català de Lleida (SLC)","null","Departament de Cultura",2221
6895,2013-04-26,,"Servei Comarcal de Català del Solsonès (SCC)","null","Departament de Cultura",2221
6896,2013-04-26,,"Servei Comarcal de Català del Tarragonès (SCC)","null","Departament de Cultura",2221
6897,2013-04-26,,"Oficina de Català de Salou (OC)","null","Departament de Cultura",2221
6898,2013-04-26,,"Oficina de Català de Vila-Seca (OC)","null","Departament de Cultura",2221
6899,2013-04-26,,"Servei Comarcal de Català de la Terra Alta  (SCC)","null","Departament de Cultura",2221
6900,2013-04-26,,"Servei Comarcal de Català de l'Urgell (SCC)","null","Departament de Cultura",2221
6901,2013-04-26,,"Servei Local de Català de Terrassa (SLC)","null","Departament de Cultura",2221
6902,2013-04-26,,"Servei Local de Català  de Santa Perpètua de Mogoda (SLC)","null","Departament de Cultura",2221
6903,2013-04-26,,"Servei Local de Català de Barberà del Vallès (SLC)","null","Departament de Cultura",2221
6904,2013-04-26,,"Servei Local de Català de Badia del Vallès (SLC)","null","Departament de Cultura",2221
6905,2013-04-26,,"Oficina de Català de Sant Quirze del Vallès (OC)","null","Departament de Cultura",2221
6906,2013-04-26,,"Servei Local de Català de Rubí (SLC)","null","Departament de Cultura",2221
6907,2013-04-26,,"Servei Local de Català de Cerdanyola del Vallès (SLC)","null","Departament de Cultura",2221
6908,2013-04-26,,"Servei Local de Català de Sabadell (SLC)","null","Departament de Cultura",2221
6909,2013-04-26,,"Servei Local de Català de Granollers (SLC)","null","Departament de Cultura",2221
6910,2013-04-26,,"Servei Comarcal de Català del Vallès Oriental (SCC)","null","Departament de Cultura",2221
6911,2013-04-26,,"Servei Local de Català de Mollet del Vallès (SLC)","null","Departament de Cultura",2221
6912,2013-04-26,,"Oficina de Català de Ripollet (OC)","null","Departament de Cultura",2221
6913,2013-04-26,,"Oficina de Català de Parets del Vallès (OC)","null","Departament de Cultura",2221
6914,2013-04-26,,"Servei Local de Català de Montcada i Reixac (SLC)","null","Departament de Cultura",2221
6916,2013-04-26,,"Servei Local de Català de Sant Cugat del Vallès (SLC)","null","Departament de Cultura",2221
6917,2013-04-26,,"Oficina de Català de Canovelles (OC)","null","Departament de Cultura",2221
6918,2013-04-26,,"Oficina de Català de Montornès del Vallès (OC)","null","Departament de Cultura",2221
6919,2013-04-26,,"Centre de Normalització Lingüística de l'Alt Penedès i el Garraf (CNL)","null","Departament de Cultura",2221
6920,2013-04-26,,"Centre de Normalització Lingüística de l'Àrea de Reus Miquel Ventura (CNL)","null","Departament de Cultura",2221
6921,2013-04-26,,"Centre de Normalització Lingüística de Badalona-Sant Adrià (CNL)","null","Departament de Cultura",2221
6922,2013-04-26,,"Centre de Normalització Lingüística de Barcelona (CNL)","null","Departament de Cultura",2221
6923,2013-04-26,,"Centre de Normalització Lingüística Ca N'Ametller (CNL)","null","Departament de Cultura",2221
6924,2013-04-26,,"Centre de Normalització Lingüística Cornellà de Llobregat (CNL)","null","Departament de Cultura",2221
6925,2013-04-26,,"Centre de Normalització Lingüística Eramprunyà (CNL)","null","Departament de Cultura",2221
6926,2013-04-26,,"Centre de Normalització Lingüística de Girona (CNL)","null","Departament de Cultura",2221
6927,2013-04-26,,"Centre de Normalització Lingüística L'Heura (CNL)","null","Departament de Cultura",2221
6928,2013-04-26,,"Centre de Normalització Lingüística de l'Hospitalet de Llobregat (CNL)","null","Departament de Cultura",2221
6929,2013-04-26,,"Centre de Normalització Lingüística de Lleida (CNL)","null","Departament de Cultura",2221
6930,2013-04-26,,"Centre de Normalització Lingüística del Maresme (CNL)","null","Departament de Cultura",2221
6931,2013-04-26,,"Centre de Normalització Lingüística Montserrat (CNL)","null","Departament de Cultura",2221
6932,2013-04-26,,"Centre de Normalització Lingüística d'Osona (CNL)","null","Departament de Cultura",2221
6933,2013-04-26,,"Centre de Normalització Lingüística El Prat de Llobregat (CNL)","null","Departament de Cultura",2221
6934,2013-04-26,,"Centre de Normalització Lingüística Roses (CNL)","null","Departament de Cultura",2221
6935,2013-04-26,,"Centre de Normalització Lingüística de Sabadell (CNL)","null","Departament de Cultura",2221
6936,2013-04-26,,"Centre de Normalització Lingüística de Tarragona (CNL)","null","Departament de Cultura",2221
6937,2013-04-26,,"Centre de Normalització Lingüística de Terrassa-Rubí (CNL)","null","Departament de Cultura",2221
6938,2013-04-26,,"Centre de Normalització Lingüística de les Terres de l'Ebre (CNL)","null","Departament de Cultura",2221
6939,2013-04-26,,"Centre de Normalització Lingüística Vallès Occidental 3 (CNL)","null","Departament de Cultura",2221
6940,2013-04-26,,"Centre de Normalització Lingüística Vallès Oriental (CNL)","null","Departament de Cultura",2221
6941,2013-04-26,2013-10-15,"Centre d'Informació i Investigació del Patrimoni Arquitectònic Català (CIIPAC)","null","Departament de Cultura",2221
6942,2013-04-26,,"Biblioteca de Cinema","null","Departament de Cultura",2221
6943,2013-04-26,,"Secció de Planificació Lingüística","Jordi Pere i Mas","Departament de Salut",2803
6950,2013-04-26,,"Programa per a la Prevenció i Assistència de la SIDA","Albert Giménez i Masat","Departament de Salut",2803
6951,2013-04-26,,"Unitat funcional SIDA - Oficina d'informació","Rosa Maria Mansilla i Lou","Departament de Salut",2803
6952,2013-04-26,,"Unitat funcional SIDA - Oficina administrativa","Montserrat Català i Carbó","Departament de Salut",2803
6955,2013-04-26,,"Programa de Salut Maternoinfantil","Rosa Fernández Bardon","Departament de Salut",2803
6960,2013-04-26,,"Organització Catalana de Trasplantaments (OCATT)","Pere Àngel Montserrat i Ollé","Departament de Salut",2803
6973,2013-04-26,,"Planificació. Regió Sanitària Lleida","Gerard Ferrer Valdés","Departament de Salut",2803
6974,2013-04-26,,"Compra de Serveis. Regió Sanitària Lleida","M. Pilar Urdaniz Bondia","Departament de Salut",2803
6975,2013-04-26,,"Atenció al Ciutadà. Regió Sanitària Lleida","Marta Beberide i Nodal","Departament de Salut",2803
6976,2013-04-26,,"Control de Gestió i Suport Operatiu. Regió Sanitària Lleida","M. Pilar Urdaniz Bondia","Departament de Salut",2803
6977,2013-04-26,,"Direcció Operativa dels Sectors Sanitaris de Lleida","Ramón Piñol i Llovera","Departament de Salut",2803
6978,2013-04-26,,"Planificació. Regió Sanitària Camp de Tarragona","null","Departament de Salut",2803
6979,2013-04-26,,"Compra de Serveis i Control de Gestió. Regió Sanitària Camp de Tarragona","Jaume Grifoll i Llorens","Departament de Salut",2803
6980,2013-04-26,,"Atenció al Ciutadà. Regió Sanitària Camp de Tarragona","Teresa Rabadà i Arnau","Departament de Salut",2803
6981,2013-04-26,,"Suport Operatiu. Regió Sanitària Camp de Tarragona","Carmen Amores Pizarro","Departament de Salut",2803
6982,2013-04-26,,"Planificació i Compra de Serveis. Regió Sanitària Terres de l'Ebre","Jordi Llorens Arasa","Departament de Salut",2803
6983,2013-04-26,,"Control de Gestió i Suport Operatiu. Regió Sanitària Terres de l'Ebre","Purificació Vallès i Soguès","Departament de Salut",2803
6984,2013-04-26,,"Atenció al Ciutadà. Regió Sanitària Terres de l'Ebre","Josep Francesc Vicent i Nicolau","Departament de Salut",2803
6985,2013-04-26,,"Planificació. Regió Sanitària Girona","Teresa Faixedas Brunsoms","Departament de Salut",2803
6986,2013-04-26,,"Compra de Serveis i Control de Gestió. Regió Sanitària Girona","Ma. Teresa Lapiedra i Andrés","Departament de Salut",2803
6987,2013-04-26,,"Atenció al Ciutadà. Regió Sanitària Girona","Carme González","Departament de Salut",2803
6989,2013-04-26,,"Suport Operatiu. Regió Sanitària Girona","Elena Noguer i Rubirola","Departament de Salut",2803
6993,2013-04-26,,"Direcció Econòmica i de Serveis Generals. Regió Sanitària Barcelona","Judit Torné Vilàs","Departament de Salut",2803
7001,2013-04-26,,"Direcció d'Atenció al Ciutadà. Regió Sanitària Barcelona","Joan Lluís Piqué i Sánchez","Departament de Salut",2803
7004,2013-04-26,2014-03-08,"Sector Sanitari Barcelonès Nord i Maresme","Vicenç Perelló Ferret","Departament de Salut",2803
7005,2013-04-26,,"Sector Sanitari Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat","Daniel Fernández","Departament de Salut",2803
7006,2013-04-26,,"Sector Sanitari Vallès Occidental Oest","Joan Parellada Sabaté","Departament de Salut",2803
7007,2013-04-26,,"Sector Sanitari Vallès Oriental","Aurora Dueñas Molins","Departament de Salut",2803
7008,2013-04-26,2014-03-08,"Sector Sanitari Vallès Occidental Est","Aurora Dueñas Molins","Departament de Salut",2803
7014,2013-04-26,,"Direcció de Compra i Avaluació. Regió Sanitària Barcelona","Alba Benaque","Departament de Salut",2803
7015,2013-04-26,,"Sector Sanitari Barcelona Sants-Montjuïc","Xavier Altimiras i Barnet","Departament de Salut",2803
7016,2013-04-26,,"Direcció d'Assessoria Jurídica i Recursos Humans. Regió Sanitària Barcelona","Jordi Goixens Muñoz","Departament de Salut",2803
7017,2013-04-26,,"Gerència Àmbit Barcelona Ciutat. Regió Sanitària Barcelona","Jaume Estany Ricart","Departament de Salut",2803
7018,2013-04-26,,"Gerència Àmbit Barcelona Metropolitana. Regió Sanitària Barcelona","Carme Esteve i Orti","Departament de Salut",2803
7019,2013-04-26,,"Sector Sanitari Barcelona Ciutat Vella","Sofia Ferré i de Diego","Departament de Salut",2803
7020,2013-04-26,2015-02-04,"Energètica d'Instal·lacions Sanitàries, SA. (EISSA)","Encarna Baras Marín","Departament de Salut",2803
7021,2013-04-26,,"Sistema d'Emergències Mèdiques, SA (SEM)","Francesc Bonet i Pedrol","Departament de Salut",2803
7022,2013-04-26,,"Institut Català d'Oncologia (ICO)","Candela Calle Rodríguez","Departament de Salut",2803
7023,2013-04-26,2014-05-17,"Direcció Gerència de l'Institut Català de la Salut","Joaquin Casanovas i Lax","Departament de Salut",2803
7026,2013-04-26,,"Assessoria Jurídica","Eladi Medina Tejada","Departament de Salut",2803
7032,2013-04-26,,"Direcció de Recursos Humans","Xavier Saballs Bruell","Departament de Salut",2803
7041,2013-04-26,,"Direcció Adjunta d'Afers Assistencials","Jaume Benavent Areu","Departament de Salut",2803
7042,2013-04-26,,"Direcció d'Atenció Primària Girona","Sara Rodríguez Requejo","Departament de Salut",2803
7047,2013-04-26,,"Servei d'Atenció Primària (SAP) Barcelonès Nord i Maresme","Juan José Montero Alia","Departament de Salut",2803
7053,2013-04-26,,"Servei d'Atenció Primària Bages-Berguedà-Solsonès","Dolors Comet Jaumet","Departament de Salut",2803
7055,2013-04-26,,"Servei d'Atenció Primària (SAP) Vallès Oriental","Núria Prat Gil","Departament de Salut",2803
7057,2013-04-26,,"Servei d'Atenció Primària Osona","Miquel Casadevall Ginestet","Departament de Salut",2803
7059,2013-04-26,,"Servei d'Atenció Primària (SAP) Vallès Occidental","Ôscar Solans Fernández","Departament de Salut",2803
7061,2013-04-26,,"Servei d'Atenció Primària Lleida Nord","José Luis Remón Roman","Departament de Salut",2803
7062,2013-04-26,,"Servei d'Atenció Primària Pla d'Urgell-Segarra-Noguera-Urgell","Mònica Solanes Cabús","Departament de Salut",2803
7063,2013-04-26,,"Servei d'Atenció Primària Lleida Ciutat-Segrià-Garrigues","Cristina Farràs Salles","Departament de Salut",2803
7064,2013-04-26,,"Direcció d'Atenció Primària Costa de Ponent","Carme Riera Minguet","Departament de Salut",2803
7065,2013-04-26,,"Servei d'Atenció Primària Anoia","Núria Forn Vilamajor","Departament de Salut",2803
7066,2013-04-26,,"Servei d'Atenció Primària (SAP) Baix Llobregat Centre","Àngel Jover Blanca","Departament de Salut",2803
7069,2013-04-26,,"Servei d'Atenció Primària (SAP) Alt Penedès - Garraf - Nord","Assumpció Giménez Álvarez","Departament de Salut",2803
7070,2013-04-26,,"Servei d'Atenció Primària (SAP) Delta del Llobregat","Jordi Monedero Boado","Departament de Salut",2803
7073,2013-04-26,,"Servei d'Atenció Primària Terres de l'Ebre","Maria Ferré Ferraté","Departament de Salut",2803
7074,2013-04-26,,"Àmbit d'Atenció Primària Barcelona Ciutat","Pilar Solans Julián","Departament de Salut",2803
7079,2013-04-26,,"Servei d'Atenció Primària (SAP) Muntanya - Dreta","Alex Escosa Farga","Departament de Salut",2803
7080,2013-04-26,,"Servei d'Atenció Primària (SAP) Litoral - Esquerra","Rafael Ruiz Riera","Departament de Salut",2803
7083,2013-04-26,,"Consulta de Tuberculosi de l'Hospital de Reus","null","Departament de Salut",2803
7085,2013-04-26,,"Centre de Prevenció i Control de la Tuberculosi","null","Departament de Salut",2803
7086,2013-04-26,,"Consell de Direcció del Servei Català de la Salut","Boi Ruiz i Garcia","Departament de Salut",2803
7087,2013-04-26,,"Comissió de Seguiment de la Implantació del Conjunt Mínim Bàsic de Dades de l'Alta Hospitalària","null","Departament de Salut",2803
7088,2013-04-26,,"Comissió Assessora per a l'Elaboració del Pla de Serveis Sanitaris de Catalunya","Esperança Martí i Salís","Departament de Salut",2803
7090,2013-04-26,,"Servei de Sanitat Exterior a Barcelona","null","Departament de Salut",2803
7091,2013-04-26,,"Servei de Sanitat Exterior a Tarragona","null","Departament de Salut",2803
7092,2013-04-26,,"Fundació Sant Hospital","Jordi Riba i Hibernon","Departament de Salut",2803
7093,2013-04-26,,"Hospital Comarcal del Pallars","Carles Tobar","Departament de Salut",2803
7094,2013-04-26,,"Hospital Santa Maria","Felip Infiesta Garcia","Departament de Salut",2803
7095,2013-04-26,,"Clínica de Ponent","Xavier Sanuy i Bescos","Departament de Salut",2803
7096,2013-04-26,,"Hospital Universitari Arnau de Vilanova de Lleida","Jaume Capdevila Mas","Departament de Salut",2803
7098,2013-04-26,,"Espitau Val d'Aran","Xavier Grau i Mora","Departament de Salut",2803
7099,2013-04-26,,"Pius Hospital de Valls","Julio Garcia Prieto","Departament de Salut",2803
7100,2013-04-26,,"Hospital de Sant Joan de Reus","Jose Augusto García Navarro","Departament de Salut",2803
7101,2013-04-26,,"Hospital Comarcal Móra d'Ebre","Lluís Nualart i Berbel","Departament de Salut",2803
7102,2013-04-26,,"Hospital Sant Pau i Santa Tecla","Xavier Oliach Güell","Departament de Salut",2803
7103,2013-04-26,,"Hospital Universitari Joan XXIII de Tarragona","Dolça Cortasa Vidal","Departament de Salut",2803
7104,2013-04-26,,"Clínica Terres de l'Ebre","Enric Nin Julve","Departament de Salut",2803
7105,2013-04-26,,"Hospital de Figueres","Margarita Boi i Vendrell","Departament de Salut",2803
7106,2013-04-26,,"Hospital de Palamós","Jordi Calsina i Soler","Departament de Salut",2803
7107,2013-04-26,,"Hospital Sant Jaume d'Olot","Carles Puig i Panosa","Departament de Salut",2803
7108,2013-04-26,,"Hospital Santa Caterina","Lluis Franch Viñas","Departament de Salut",2803
7109,2013-04-26,,"Clínica Girona","Carles Espígol i Camps","Departament de Salut",2803
7110,2013-04-26,,"Hospital Universitari de Girona Dr. Josep Trueta","M. Àngels Morales Lozano","Departament de Salut",2803
7111,2013-04-26,,"Clínica Salus Infirmorum","Àngel Guevara Casanovas","Departament de Salut",2803
7112,2013-04-26,,"Hospital de Campdevànol","Joan Grané i Alsina","Departament de Salut",2803
7113,2013-04-26,,"Hospital Comarcal de Blanes","Núria Constans i Masià","Departament de Salut",2803
7114,2013-04-26,,"Hospital Comarcal de l'Alt Penedès","Francesc Ferrer i Ferret","Departament de Salut",2803
7115,2013-04-26,,"Hospital d'Igualada","Olga Pané i Mena","Departament de Salut",2803
7116,2013-04-26,,"Hospital de Sant Joan de Déu d'Esplugues de Llobregat","Manuel del Castillo i Rey","Departament de Salut",2803
7117,2013-04-26,,"Hospital de Sant Joan de Déu de Martorell","Yolanda Cuesta","Departament de Salut",2803
7118,2013-04-26,,"Hospital Universitari de Bellvitge","Alfredo García Díaz","Departament de Salut",2803
7119,2013-04-26,,"Parc Sanitari Sant Joan de Déu","Enric Mangas i Monge","Departament de Salut",2803
7120,2013-04-26,,"Hospital Residència Sant Camil","Jose Luis Ibañez Pardos","Departament de Salut",2803
7121,2013-04-26,,"Fundació Hospital Comarcal de Sant Antoni Abat","Jose Luis Ibañez Pardos","Departament de Salut",2803
7122,2013-04-26,,"Hospital General de l'Hospitalet de Llobregat","Josep Casademont i Gou","Departament de Salut",2803
7125,2013-04-26,,"Hospital Municipal de Badalona","Ma. Àngels Cabezas i Torres","Departament de Salut",2803
7126,2013-04-26,,"Hospital Universitari Germans Trias i Pujol","Jordi Ara del Rey","Departament de Salut",2803
7127,2013-04-26,,"Hospital de l'Esperit Sant","Ma. Teresa Esteva i Ollé","Departament de Salut",2803
7128,2013-04-26,,"Hospital de Sant Jaume","Núria Constans i Masià","Departament de Salut",2803
7129,2013-04-26,,"Hospital de Mataró","Pere Soley i Bach","Departament de Salut",2803
7131,2013-04-26,,"Hospital Sant Joan de Déu de Manresa","Manel Jovells i Cases","Departament de Salut",2803
7132,2013-04-26,,"Centre Hospitalari de Manresa","Manel Jovells i Cases","Departament de Salut",2803
7133,2013-04-26,,"Hospital Comarcal de Sant Bernabé","Ricard Bosch i Amar","Departament de Salut",2803
7134,2013-04-26,,"Hospital de Puigcerdà","Jordi Boix i Roqueta","Departament de Salut",2803
7135,2013-04-26,,"Hospital General de Vic","Antoni Anglada i Arisa","Departament de Salut",2803
7137,2013-04-26,,"Hospital de Sabadell","Helena Ris i Romeu","Departament de Salut",2803
7139,2013-04-26,,"Hospital de Terrassa","Pere Vallribera i Rodríguez","Departament de Salut",2803
7140,2013-04-26,,"Hospital Mútua Terrassa","Esteve Picola Coromina","Departament de Salut",2803
7141,2013-04-26,,"Hospital General de Granollers","Rafael Lledó i Rodríguez","Departament de Salut",2803
7143,2013-04-26,,"Fundació Privada Hospital de Mollet","Jaume Duran Navarro","Departament de Salut",2803
7144,2013-04-26,,"Hospital de Sant Celoni","Rafael Gotsens Vila","Departament de Salut",2803
7145,2013-04-26,,"Hospital Clínic i Provincial de Barcelona","Raimon Belenes","Departament de Salut",2803
7146,2014-02-06,,"Hospital de la Santa Creu i Sant Pau","Josefina Puig","Departament de Salut",2803
7147,2013-04-26,,"Fundació Puigvert / Iuna","Esperança Martí i Salís","Departament de Salut",2803
7148,2013-04-26,,"Hospital Universitari Sagrat Cor","Lluis Mir Devant","Departament de Salut",2803
7149,2013-04-26,,"Hospital del Mar","Olga Pané i Mena","Departament de Salut",2803
7150,2013-04-26,,"Hospital Sant Rafael","Jordi Mauri Santuré","Departament de Salut",2803
7151,2013-04-26,,"Hospital de l'Esperança","Olga Pané i Mena","Departament de Salut",2803
7153,2013-04-26,,"Hospital dos de Maig","Daniel Rodríguez López","Departament de Salut",2803
7154,2013-04-26,,"Hospital Universitari Vall d'Hebron","José Jerónimo Navas Palacios","Departament de Salut",2803
7155,2013-04-26,,"Hospital Plató","Jordi Pujol i Colomer","Departament de Salut",2803
7156,2013-04-26,,"Hospital Casa de Maternitat","Raimon Belenes","Departament de Salut",2803
7157,2013-04-26,,"Institut Guttmann","Josep Ma. Ramírez i Ribas","Departament de Salut",2803
7162,2013-04-26,,"Centre MQ Reus","Xepi Fort","Departament de Salut",2803
7163,2013-04-26,,"Centre d'Atenció Primària (CAP) El Vendrell","null","Departament de Salut",2803
7164,2013-04-26,,"Centre d'Atenció Primària (CAP) Riudoms","null","Departament de Salut",2803
7165,2013-04-26,,"Centre d'Atenció Primària (CAP) L'Hospitalet de l'Infant","null","Departament de Salut",2803
7166,2013-04-26,,"Centre d'Atenció Primària (CAP) Vila-Seca","null","Departament de Salut",2803
7167,2013-04-26,,"Centre d'Atenció Primària (CAP) La Bisbal d'Empordà","null","Departament de Salut",2803
7168,2013-04-26,,"Centre d'Atenció Primària (CAP) Torroella de Montgrí","null","Departament de Salut",2803
7169,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Joan les Fonts","null","Departament de Salut",2803
7170,2013-04-26,,"Centre d'Atenció Primària (CAP) Breda","null","Departament de Salut",2803
7171,2013-04-26,,"Centre d'Atenció Primària (CAP) Hostalric","null","Departament de Salut",2803
7172,2013-04-26,,"Centre d'Atenció Primària (CAP) Lloret de Mar","null","Departament de Salut",2803
7173,2013-04-26,,"Centre d'Atenció Primària (CAP) Olesa de Montserrat","null","Departament de Salut",2803
7174,2013-04-26,,"Centre d'Atenció Primària (CAP) Morera de Pomar ","null","Departament de Salut",2803
7175,2013-04-26,,"Centre d'Atenció Primària (CAP) Cirera Molins ","null","Departament de Salut",2803
7176,2013-04-26,,"Centre d'Atenció Primària (CAP) El Remei ","null","Departament de Salut",2803
7177,2013-04-26,,"Centre d'Atenció Primària (CAP) Anton de Borja ","null","Departament de Salut",2803
7178,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Cugat del Vallès","null","Departament de Salut",2803
7179,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Llàtzer","null","Departament de Salut",2803
7180,2013-04-26,,"Centre d'Atenció Primària (CAP) Terrassa Sud (Can Jofresa)","null","Departament de Salut",2803
7181,2013-04-26,,"Centre d'Atenció Primària (CAP) Terrassa Nord","null","Departament de Salut",2803
7182,2013-04-26,,"Centre d'Atenció Primària (CAP) Barceloneta ","null","Departament de Salut",2803
7183,2013-04-26,,"Centre d'Atenció Primària (CAP) Les Corts ","null","Departament de Salut",2803
7184,2013-04-26,,"Centre d'Atenció Primària (CAP) Vila Olímpica ","null","Departament de Salut",2803
7185,2013-04-26,,"Centre d'Atenció Primària (CAP) Mútua Rubí","null","Departament de Salut",2803
7186,2013-04-26,,"Centre d'Atenció Primària (CAP) Ernest Lluch (Figueres)","null","Departament de Salut",2803
7187,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Subirós (La Jonquera)","null","Departament de Salut",2803
7188,2013-04-26,,"Centre d'Atenció Primària (CAP) Llançà","null","Departament de Salut",2803
7189,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Josep Alsina i Bofill","null","Departament de Salut",2803
7190,2013-04-26,,"Centre d'Atenció Primària (CAP) Catalina Cargol ","null","Departament de Salut",2803
7191,2013-04-26,,"Centre d'Atenció Primària (CAP) Roses","null","Departament de Salut",2803
7192,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Feliu de Guíxols","null","Departament de Salut",2803
7193,2013-04-26,,"Centre d'Atenció Primària (CAP) Banyoles","null","Departament de Salut",2803
7194,2013-04-26,,"Centre d'Atenció Primària (CAP) Besalú","null","Departament de Salut",2803
7195,2013-04-26,,"Centre d'Atenció Primària (CAP) Camprodon","null","Departament de Salut",2803
7196,2013-04-26,,"Centre d'Atenció Primària (CAP) Garrotxa (Olot)","null","Departament de Salut",2803
7197,2013-04-26,,"Centre d'Atenció Primària (CAP) Ripollès (Ripoll)","null","Departament de Salut",2803
7198,2013-04-26,,"Centre d'Atenció Primària (CAP) Güell ","null","Departament de Salut",2803
7199,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Joan Vilaplana","null","Departament de Salut",2803
7200,2013-04-26,,"Centre d'Atenció Primària (CAP) Can Gibert del Pla","null","Departament de Salut",2803
7201,2013-04-26,,"Centre d'Atenció Primària (CAP) Montilivi","null","Departament de Salut",2803
7202,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Clara","null","Departament de Salut",2803
7203,2013-04-26,,"Centre d'Atenció Primària (CAP) Vila-Roja","null","Departament de Salut",2803
7204,2013-04-26,,"Centre d'Atenció Primària (CAP) Arbúcies","null","Departament de Salut",2803
7205,2013-04-26,,"Centre d'Atenció Primària (CAP) Blanes","null","Departament de Salut",2803
7206,2013-04-26,,"Centre d'Atenció Primària (CAP) Cassà de la Selva","null","Departament de Salut",2803
7207,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Jordi Nadal i Fàbregas (Salt)","null","Departament de Salut",2803
7208,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Hilari Sacalm","null","Departament de Salut",2803
7209,2013-04-26,,"Centre d'Atenció Primària (CAP) La Selva","null","Departament de Salut",2803
7210,2013-04-26,,"Centre d'Atenció Primària (CAP) Sarrià de Ter","null","Departament de Salut",2803
7211,2013-04-26,,"Centre d'Atenció Primària (CAP) Sils","null","Departament de Salut",2803
7212,2013-04-26,,"Centre d'Atenció Primària (CAP) Vidreres","null","Departament de Salut",2803
7213,2013-04-26,,"Centre d'Atenció Primària (CAP) Nova Lloreda ","null","Departament de Salut",2803
7214,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Robert","null","Departament de Salut",2803
7215,2013-04-26,,"Centre d'Atenció Primària (CAP) La Riera (Badalona)","null","Departament de Salut",2803
7217,2013-04-26,,"Centre d'Atenció Primària (CAP) El Masnou","null","Departament de Salut",2803
7218,2013-04-26,,"Centre d'Atenció Primària (CAP) Arenys de Mar","null","Departament de Salut",2803
7219,2013-04-26,,"Centre d'Atenció Primària (CAP) Calella","null","Departament de Salut",2803
7220,2013-04-26,,"Centre d'Atenció Primària (CAP) Canet de Mar","null","Departament de Salut",2803
7221,2013-04-26,,"Centre d'Atenció Primària (CAP) Pineda de Mar","null","Departament de Salut",2803
7222,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Andreu de Llavaneres","null","Departament de Salut",2803
7223,2013-04-26,,"Centre d'Atenció Primària (CAP) Tordera","null","Departament de Salut",2803
7224,2013-04-26,,"Centre d'Atenció Primària (CAP) Premià de Mar","null","Departament de Salut",2803
7226,2013-04-26,,"Centre d'Atenció Primària (CAP) La Riera (Mataró)","null","Departament de Salut",2803
7227,2013-04-26,,"Centre d'Atenció Primària (CAP) Rocafonda - Palau ","null","Departament de Salut",2803
7228,2013-04-26,,"Centre d'Atenció Primària (CAP) Ronda Cerdanya","null","Departament de Salut",2803
7230,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Barraquer","null","Departament de Salut",2803
7232,2013-04-26,,"Centre d'Atenció Primària (CAP) La Salut","null","Departament de Salut",2803
7233,2013-04-26,,"Centre d'Atenció Primària (CAP) Llefià","null","Departament de Salut",2803
7234,2013-04-26,,"Centre d'Atenció Primària (CAP) Sant Roc","null","Departament de Salut",2803
7235,2013-04-26,,"Centre d'Atenció Primària (CAP) El Fondo","null","Departament de Salut",2803
7236,2013-04-26,,"Centre d'Atenció Primària (CAP) Santa Coloma de Gramenet","null","Departament de Salut",2803
7239,2013-04-26,,"Centre d'Atenció Primària (CAP) Singuerlin","null","Departament de Salut",2803
7240,2013-04-26,,"Centre d'Atenció Primària (CAP) Bages","null","Departament de Salut",2803
7242,2013-04-26,,"Centre d'Atenció Primària (CAP) Sagrada Família (Foneria)","null","Departament de Salut",2803
7243,2013-04-26,,"Centre d'Atenció Primària (CAP) Balsareny","null","Departament de Salut",2803
7244,2013-04-26,,"Centre d'Atenció Primària (CAP) Berga Centre","null","Departament de Salut",2803
7245,2013-04-26,,"Centre d'Atenció Primària (CAP) Cardona","null","Departament de Salut",2803
7246,2013-04-26,,"Centre d'Atenció Primària (CAP) Gironella","null","Departament de Salut",2803
7247,2013-04-26,,"Centre d'Atenció Primària (CAP) Guardiola de Berguedà","null","Departament de Salut",2803
7248,2013-04-26,,"Centre d'Atenció Primària (CAP) Moià","null","Departament de Salut",2803
